company_name,company_rating,company_total_reviews,user_name,review_date,review_rating,review_text
Aiplus.kz,5,389,Толкын Идрисова,2023-08-21,5,"У Айплюс идея и подход супер. Айплюс был бы еще лучше, если бы не так часто менялись менторы, учителя. За 3 месяца поменялись 4 ментора, 3 учителя. У меня была просьба, чтобы учителя подтянули дочь по математика, дали базу и основу. Но с частой сменой учителей этого мы не добились, но все равно результаты есть, хотелось бы лучше."
Aiplus.kz,5,389,Актолкын Оспанова,2023-08-21,5,
Aiplus.kz,5,389,Гульдана Кусаинова,2023-08-21,5,
Aiplus.kz,5,389,Aldiar Sk,2023-08-18,4,
Aiplus.kz,5,389,Свет очей,2023-08-18,1,"Почему у вас такие доставучие менеджера??? Достали своими звонками, если мне надо будет я сама вас наберу, приду и достану. Если не прихожу, значит не надо! Поэтому перестаньте мне звонить и писать! Или у вас так плохо с клиентами, что так навязываетесь???"
Aiplus.kz,5,389,Илияс .,2023-08-07,5,
Aiplus.kz,5,389,Ернар Жанбозов,2023-08-07,5,
Aiplus.kz,5,389,Ansar Kurenbekov,2023-07-28,5,
Aiplus.kz,5,389,amirlka .,2023-07-28,5,Учился в айплбсе всего-лишь год. Но этот год стал самым запоминающимся и насыщенным в моей жизни. Мне как ребенку было легко влиться в эту атмосферу и получать дикое удовольствие. Сейчас я уже 3 год учусь в нише фмн. Особенно хочу отметить бывшего ментора Тогжан благодаря которой я прошел).
Aiplus.kz,5,389,Нурсултан Досымов,2023-07-28,5,
Aiplus.kz,5,389,Румия Ашигалиева,2023-07-27,5,"Здравствуйте айплюс! Ходила сюда с начала октября 2022 года и поступила в БИЛ! Думаю могла бы и в НИШ поступить, но во всем виновата моя лень. Набрала 1171 баллов в НИШ айби. Хороший результат. Огромное спасибо ментору Куляш! (она ушла после экзаменов НИШ) очень добрая, отзывчивая. + вы подтянули мои оценки в школе, и я получила похвальный лист! Раньше по математике и казахскому всегда были 4, сейчас все 5! Никогда не забуду учителей и друзей, которых мне сейчас так не хватает. Хочу пойти к вам в сентябре (так как осталось 15 уроков). Подскажите, можно ли ходить в айплюс в 7 классе учась в БИЛ?"
Aiplus.kz,5,389,Әлтаир Ермек,2023-07-09,5,"2 года назад, ходил сюда на подготовку, менторы - приятные, учителья - лучшие, программа подготовки тоже на высшем уровне, я рад что готовился здесь, сейчас уже учусь в БИЛ(КТЛ) и перехожу в 9 класс, хочу вернуть те времена когда ходил сюда, осталось очень много хороших воспоминаний) Всем кто ходит на подготовку, желаю поступить!"
Aiplus.kz,5,389,Динара А,2023-07-01,1,"Ужасно по телефону одну цену говорят потом пишут там по другому говорят ,лиш бы содрать по максимуму и коронное слово-завтра подорожает"
Aiplus.kz,5,389,Бауыржан Зияда,2023-06-29,1,"Aiplus ENT вообще не очень,а вот детский наверное хороший,так как большинство рейтингов от родителей детей.Так что не советую 11 классникам"
Aiplus.kz,5,389,Айжан Айжан,2023-06-27,1,"Пустая трата денег и времени. Менторы и преподаватели меняются каждый месяц. Потеряли столько времени и денег, в итоге не набрали желаемый бал, надо было выбрать все таки Каз Білім, те показывает хорошие результаты"
Aiplus.kz,5,389,NORTH NORTH,2023-06-15,1,
Aiplus.kz,5,389,Arujan Meyrkul,2023-05-28,5,Была когда пришла братишку забрать. Учителям спасибо само собой но я хочу поблагодарить тех чей труд тоже важен.Очень благодарна именно тем кто работают по администратиной части. Администраторы и их руководитель Алтынбек. Все чисто и уютно. Видно они работают в поте лица и делают свою работу с любовью
Aiplus.kz,5,389,Назым Елтаева,2023-05-24,5,"Добрый день всем, отличный центр, прежде всего хочу выразить благодарность ментору Анаре Арысовой, всегда есть обратная связь и результаты просто отличные 😍 спасибо за таких прекрасных и профессиональных преподавателей, дочка учиться с удовольствием ❤️👍"
Aiplus.kz,5,389,Гульнур Коспанова,2023-05-24,5,
Aiplus.kz,5,389,Айгерим Когамбекова,2023-05-24,5,
Aiplus.kz,5,389,Вира Ермак,2023-05-22,1,"Здравствуйте, скажите пожалуйста, сколько в этом году детей сдавали экзамены в ниш, что из них 58 детей поступило. Сколько детей поступило в РФМШ, никакой информации нет.
Почему так часто меняются преподователи, за год по математике у нас уже 5 учитель.
Цены подняли на товары, соответственно и больше айбаксов надо выдавать, если хотите повысить мотивацию детей.
Складывается впечатление, что работа идёт не на качествао, а на количество учеников!"
Aiplus.kz,5,389,Shinar Sultan,2023-05-13,1,"Бала Айплюсқа 1 жыл барган ишинде еш өзгеріс болмады. Тек мектептің бала саны аз түрі. Уәде еткен результат жоқ, шағым айтсаң бала кінәлі😏. Мектептен еш айырмашылығы жоқ. Өкінішті. Бәрі тек Бизнес. Ия, Ия, бәрін жасаймыз деп уәдемен тойдырды. Бірақ баламнан мүлдем нәтиже көрмедім."
Aiplus.kz,5,389,Абылай Болатжан,2023-04-28,2,"У меня уже 2 раз обновились балы, изначально я должен быть легендой 1 потом обновились я прокочался до мастера точно не помню и теперь я снова рекурт ментор сказала покажи значки и я поверю, я показал она сказала что все равно не дам лучше напишу админом и ничего не изменилось, так же подорожание цен печенье тук раньше стоили 26 айбаксов а сейчас 35 ладно если бы за урок больше давали но ничего кроме цен не изменилось честно этот образовательный центр не очень за урок дают по 2 айбакса а за неделю 18 тесть я должен учится 2 недели что бы купить тук? Это ужасно ведь мне так легче купить это в магазине."
Aiplus.kz,5,389,Хз Хз,2023-04-21,1,"Ужасно, че за цены вообще! раньше Казахстанская шоколадка стоила 26 айбаксов, а сейчас 30 че за фигня? И вы называете это мотивацией? Где она? Где баланс?"
Aiplus.kz,5,389,Aziza Sabyrzhanova,2023-04-17,5,
Aiplus.kz,5,389,Арнур Калиев,2023-04-12,1,"только деньги забирают нечему не обучают,в буфете сын жалуется нечего не продают. вода есть а стаканчиков нету нигде
беспредел не советую никому"
Aiplus.kz,5,389,Danissimo Edgina,2023-04-10,4,"Готовят хорошо, обратная связь есть, менторы работают отлично. Но, этот центр ориентирован в основном только на Ниш, упор делают именно в ниш!!! Хотя, мы пришли на подготовку к БИЛ, в договоре тоже указали также. За 8 месяцев в основном готовили по их программе, и тренировочные тесты тоже по ниш, как экзамены прошли нишовские, так и тестов не было у них, тишина! Я бы хотела упор сделать например по тестам в бил. Поэтому кому в ниш сюда, а остальным не рекомендую!"
Aiplus.kz,5,389,Исамиддин Зайнилов,2023-04-05,5,
Aiplus.kz,5,389,Салтанат Омирбек,2023-04-02,5,"Айплюс білім беру орталығына 2 жыл болды қатысып жүргенімізге, ұстаздары керемет! Қызым сабаққа қызығып барады. Мектептегі сабағымызда жақсарды. Менторлар әрдайым хабарласып, кері байланыс беріп тұрады. Үлкен алғыс білдіремін!"
Aiplus.kz,5,389,Меңтай Қайнарбекова,2023-04-01,5,
Aiplus.kz,5,389,Арлан Курпебай,2023-03-30,5,"Маған Айплюстің атмосферасы, оқытқаны, беріп жатқан білімдері, мұғалімдері және көптеген жақсы факторларымен ұнайды. Ментор Арунаға алғысым шексіз. Ең жақсы, ақкөңіл, мейірімді адам. Ментор Аруна лучшая!"
Aiplus.kz,5,389,Айдана Базарбай,2023-03-30,5,
Aiplus.kz,5,389,Гаухар Абзалханова,2023-03-30,5,"айплюс комфорт, Аруна ментордың, мұғалімдердің, оқушылардың адамдармен қарым-қатынасы өте жақсы, бір-біріне мейірімділікпен, түсіністікпен, бауырмалдылықпен қарайды. Мұғалімдер сабақты күшті түсіндіреді. Маржан Азимбаева ультрамегасупердупермұғалім"
Aiplus.kz,5,389,Laura 🐦‍🔥 S,2023-03-30,5,
Aiplus.kz,5,389,Адиль Дуйсембаев,2023-03-30,5,"Бәрі өте керемет,Аруна менторге алғысым шексіз. Мұғалімдер де жақсы сабақ беред,тақырыпты дұрыс жеткізе алады. Алла қаласа Ай+ арқасында оқу орныма түсуге тырысам. Бір сөзбен айтқанда өте керемет оқу орны👍"
Aiplus.kz,5,389,Айнака Шаева,2023-03-30,5,"Өте жақсы оқу орталығы.Пандемия кезінде оқу үлгерімі төмендеп кеткенсоң баламызды осы оқу орталығына оқуға беріп едік,кәзіргі кезде оқу үлгерімінің жақсарып кележатқанын көріп отырмыз.Орталықта әр оқушынының үлгерімін қадағалап,ата-анасына хабарлап отыратын менторлар жұмыс істейді және осының барлығын телеграмм канал арқылы да жүзеге асырып отыр.Баламыздың оқу үлгеріміндегі жетістіктері -осы оқу орталығында ұстаздардың біліктілігінің арқасы деп ойлаймын.Осы оқу орталығын таңдағанымызға қуаныштымыз.Барлық ұстаздарға текқана шәкірттерінің үздік көрсеткіштерімен қуануларына тілекткспін! Ізгі тілекпен Мұхамеджанова А.У"
Aiplus.kz,5,389,Ulan Ayazbay,2023-03-30,5,
Aiplus.kz,5,389,Роза Бак,2023-03-30,5,
Aiplus.kz,5,389,Гулим Дарибек,2023-03-29,5,
Aiplus.kz,5,389,Гулнур Маханова,2023-03-29,5,
Aiplus.kz,5,389,Жайдары Мырзакулова,2023-03-29,5,
Aiplus.kz,5,389,My Life,2023-03-29,5,"Центр отличный, преподаватели хорошие, ребенку нравится. но меня немного смущает то что в центре по тестам ребенок получает в среднем более 80-90 баллов, а когда в школе сдает низкий балл. Не могу понять, надеемся что подтянемся еще. А так все устраивает, есть результат. Очень отзывчивые коммуникабельные менторы, обратная связь хорошая"
Aiplus.kz,5,389,Alage Bonn,2023-03-29,4,
Aiplus.kz,5,389,Jumagul Umarova,2023-03-29,5,
Aiplus.kz,5,389,Зауреш Абдыкаримова,2023-03-29,4,
Aiplus.kz,5,389,Aigul Zhumagaliyeva,2023-03-29,5,
Aiplus.kz,5,389,Айсулу Аубакирова,2023-03-29,4,
Aiplus.kz,5,389,Dana Dang,2023-03-28,5,Отличный Образовательный центр! Благодарю коллектив центра за создание приятной атмосферы для детей. Моя дочь с удовольствием посещает занятия в Айплюсе!
Aiplus.kz,5,389,Айдана Турсынбек,2023-03-28,5,"Ай плюс это команда чутких, креативных молодых, умных Преподавателей! Всегда готовые поделиться навыками и умениями, мы набираемся там знаниями уже всей семьёй! Умение преподносить учебный материал на понятном детям языке, всегда как одна семья дружные. Всегда поддерживают, мативируют деляться с детьми всем опытом. Благодарю весь коллектив за тёплое отношение к нашим детям!"
Aiplus.kz,5,389,Читер565,2023-03-28,5,
Aiplus.kz,5,389,Made in Kazakhstan 🇰🇿,2023-03-28,5,"Рекомендую данный учебный центр, так как убедилась в их силе! В данный момент посещает данный центр мой второй ребёнок по подготовке ЕНТ, а первый ребёнок посещал центр два года и поступил в НИШ! Желаю Ай плюс и в дальнейшем продуктивной работы, творческих побед! Пусть количество счастливых ""поступивших в желаемые учебные заведения"" детей и родителей будут всё больше и больше!"
Aiplus.kz,5,389,Даниал Умирбеков,2023-03-28,5,"Отличное место, Ваш ребенок получит кучу знаний, друзей, и хороших преподавателей, сначало, когда я пошел, я нашел множество друзей, именно здесь ваш ребенок получит больше всего хороших воспоминаний, вашему ребенку будут давать ""Айбаксы"" здесь это местная валюта, за айбаксы вы можете купить сладости, игрушки, и гарнитуру с гаджетами, Лучшее место!!!"
Aiplus.kz,5,389,Samal Zhunisbekova,2023-03-28,5,"Оқу процесі тиянақты ұйымдастырылған тамаша орталық👍Нәтижесін алғашқы сабақтан байқадық🥰Балаларым қуана-қуана барады😍Ментор әрдайым ата-аналармен хабарласып, үлгерім бойынша кері байланыс береді😎"
Aiplus.kz,5,389,Сауле Жумажанова,2023-03-28,3,"Хороший центр был, не устраивал график, дочь поздно приходила домой, несколько раз обращалась к менторам, толку нет, преподаватели часто менялись, преподают здесь даже студенты, которые сами еще учатся, центр наверное не проходит аккредитацию на качество преподавания"
Aiplus.kz,5,389,Гульшад Муратовна,2023-03-28,5,
Aiplus.kz,5,389,Гитлер Хайль,2023-03-28,5,
Aiplus.kz,5,389,Али,2023-03-28,5,
Aiplus.kz,5,389,Эльмира Каунбаева,2023-03-28,5,
Aiplus.kz,5,389,Аяжан Кайдаулова,2023-03-28,5,
Aiplus.kz,5,389,Гульжан Ахметова,2023-03-28,5,"Наш сын ходит уже на протяжении года, мы как родители очень довольны образовательным центром. И сын ходит с удовольствием. Подняли уровень знании за счет программы обучения, которая предоставляет нам наш любимый Айплюс."
Aiplus.kz,5,389,Botagoz Nurgalieva,2023-03-28,5,"Спасибо команде Айплюс за качественное образование! Нам нравится подход к деткам, подача учебного материала. Надеемся, что с вашей помощью мы обязательно поступим в НИШ!🙏🏻
Вам желаем успеха и процветания!!!"
Aiplus.kz,5,389,Зарина Аксанбаева,2023-03-28,5,
Aiplus.kz,5,389,Inara Kurmanalieva,2023-03-28,5,
Aiplus.kz,5,389,Зауреш Касенова,2023-03-28,5,
Aiplus.kz,5,389,Аурика Аурика,2023-03-28,5,
Aiplus.kz,5,389,Aliya Tairova,2023-03-28,5,
Aiplus.kz,5,389,Анара Арстамбаева,2023-03-28,5,"После трех месяцев обучения в Айплюс , дочка закончила третью четверть на отлично по всем предметам. Училась легко . Нравится атмосфера, доброжелательные учителя . Благодарю ментора Айдын , работает не только с ребятами. Но и проконсультировала меня по школам , правилам поступления в Ниш, Рфмш, Ктл , как подавать документы и какие сроки . Так же если ребенок сделал домашнее задание на 50 % то сразу идет обратная связь от ментора . То есть мы работаем в команде ребенок ,учителя , ментор , родители. Благодарю команду Айплюс !"
Aiplus.kz,5,389,Gulsaya Muhtarova,2023-03-28,5,"Наш любимый образовательный центр Айплюс❤️ Обе дочери ходят почти уже год и с удовольствием👍🏻 Очень любят своих преподавателей и менторов. И в школе успеваемость хорошая, дети самостоятельно делают домашнее задание🙏 Очень надеюсь что в следующем году старшая поступит в НИШ благодаря подготовке в Айплюсе!"
Aiplus.kz,5,389,Aliya Muratova,2023-03-28,5,"Отличный центр👍🏻👍🏻 сын ходит с удовольствием, квалифицированные преподаватели, приятная атмосфера, всегда есть обратная связь 👍🏻👍🏻 особая благодарность нашему ментору Айдын👍🏻💐"
Aiplus.kz,5,389,Gulmira Kadyrbaikyzy,2023-03-28,5,"Хочу выразить огромную благодарность менторам Центра подготовки за прекрасное преподавание, обучение и поддержку, которую оказывают нам. Ребенок с удовольствием ходит в центр, подтянул знания в школе!!!"
Aiplus.kz,5,389,Гульмира Рахимбаева,2023-03-28,5,"Наш ребенок ходит в этот центр почти год, ему нравится, в учебе все отлично, обратная связь с родителями хорошо налажена, всегда оповещают об успеваемости ребенкав центре, мотивируют детей различными способами. Хороший центр 👍"
Aiplus.kz,5,389,Зульфия Ахметова,2023-03-28,5,"Добрый день! Мы не жалеем ,что учимся в Айплюсе,,сын очень и очень старается и с огромным интересом готовиться в НИШ..Особенно с ментором Айдын ему очень повезло. В дальнейшем желаю процветание вашим образовательным центрам,чтобы вы радовались высоких результатов ваших учеников.Мир и Добра Вам и вашим сотрудникам."
Aiplus.kz,5,389,Guumaa B,2023-03-28,5,"Хотела бы выразить огромную благодарность всему коллективу и администрации за высокий профессионализм и чуткое отношение к учащимся. Обучение действительно построено в форме диалога учителя и ребенка. Ребенок может высказать свое мнение ,попросить помощи. Спасибо отдельно ментору Айдын ,которая как мамочка следит и радуется каждому хорошему результату. Мама Ясмины и Сабины)"
Aiplus.kz,5,389,Dinara D,2023-03-28,5,"Хочу выразить огромную благодарность центру ""Aiplus"". Подготовка ребенка к поступлению в школы, как НИШ, РФМШ, БИЛ проводилась на высоком профессиональном уровне, благодаря грамотной работе преподавателей, которые нашли индивидуальный подход к каждому ученику, сделав процесс обучения эффективным и полезным.

Также выражаю благодарность менеджерам, менторам учебного центра за эффективную деятельность, своевременное предоставление информации и организацию образовательного процесса."
Aiplus.kz,5,389,Жанар Умарова,2023-03-28,5,"Отличный центр, проучились там 2года, получили мощную поддержку знаниям, весь коллектив и тренера и ментора и менеджеры профессионалы своего дела , выражаю огромную благодарность! Успеха и процветания вам Ай плюс!👍👍👍💐💐💐"
Aiplus.kz,5,389,berk sui,2023-02-13,5,"В сезон 21-22 года записались. На полгода. Пацан ходил, нравилось все. Потом мы по рекламе пошли на пробный тест в тесла эдукейшн. Где он взял 2ое место среди всех групп каз и русс потоках. Но в каз потоке он получил 1 место. Нам дали сертификат в подарок на бесплатный интенсив 3 месяца, и смарт часы. Сообщив нашему ментеру что на интенсив мы будем ходить в тесла, так как есть сертификат, мы уже пару недель ходили в тесла и параллельно в айплюс. После некоторого раздумья ментер сам позвонил и предложил нашему сыну бесплатный интенсив на весь срок. Мы согласились потомучто сыну понравился айплюс. Ну в итоге мы поступили в физмат. Ни о чем не жалеем, ни за оплаченные деньги и ни за потраченное время. Вклад действительно получился с результатом.
Конечно айплюс сильно помог, но так же не забывайте что все в руках самого ребенка. Он должен стараться а как родитель и школа мы должны мотивировать!
Всем добра."
Aiplus.kz,5,389,Chingiz Akhmetov,2023-02-06,1,"Для подготовки к ЕНТ вообще не советую, малышне ещё можно запудрить мозги. Преподают или у них называются тренируют студенты не имеющих образования, им прочитать курс лекции и получит деньги и все! Не рекомендую."
Aiplus.kz,5,389,Morning Karim,2023-01-07,5,
Aiplus.kz,5,389,Айгерим Айдаргазина,2022-12-19,1,"С сентября месяца ходим в Айплюс. Чтобы поступить в Ниш. Сегодня мне позвонил менеджер и сказал что с января месяца начнётся интенсив обучение. То есть будут дополнительные задания уже по программе НИШ. Но это будет стоить дополнительной оплаты. Меня возмущает то что мы и так оплачиваем не маленькие деньги. Почему нельзя включить интенсив в наше оплаченное обучение.
Получается если я ещё заплачу с моим ребёнком будут хорошо заниматься. А если не заплачу то не ждать положительных результатов.

Очень обидно. Надо было сразу предупреждать. Когда в августе звонили без конца."
Aiplus.kz,5,389,Shty Ttx,2022-12-16,4,
Aiplus.kz,5,389,Майра Султангазиева,2022-12-15,2,Образование стало намного хуже чем раньше
Aiplus.kz,5,389,Zhanar Tulebayeva,2022-10-11,1,"-В августе 2022 я заключила договор на обучение своих 2-х детей в “образовательном центре” Ай+. Заплатила 500 000 тенге как предоплату из общей суммы к оплате в 824 000 тенге. В договоре указаны адрес оказания услуг, график оплаты, дата начала обучения и другое.
-8-го сентября за день до начала обучения мне позвонили из центра касательно обучения одного из детей. На вопрос, что же со вторым ребенком мне ответили, что в общем-то они не обучают детей данного возраста. Естественно до этого, при заключении договора и оплате ни слова об этом не было. Мне обещали, да и заключили договор на оказание услуг по обучению моего 7 летнего сына.
-Тут и начались звонки, переговори и встречи как с работниками, так и с менеджментом Ай+. Мной направлено было официальное обращение в адрес организации с просьбой начать обучение на, что мне ответа так и не поступило. Лично встречалась с двумя руководителями, объяснила на сколько важно для нас получить обучение, вдаваясь в подробности личных жизненных обстоятельств. Уверена, что все мои обращения были восприняты как “фантики”, меня постоянно игнорируют. Я сама ищу встречи, звонки и инициирую переписку. Ради Бога! Я всего лишь хотела чтоб мой ребенок получил сра....ые курсы, которые нам обещали!
-По большому счету Ай+ просто не набрали достаточное количество детей, экономический выгодное для открытия группы и тупо кинули меня! Еще и бесплатно попользовались моими деньгами в течение всего этого времени. После месяца переговоров меня поставили перед фактом, что услуги не будут предоставлены и что бы я не надеялась в пустую. После всего потраченного времени и всех усилий получить то за что я заплатила, они тупо скинули деньги назад со лживими “нам очень жаль”."
Aiplus.kz,5,389,Айгерим Байтакова,2022-09-24,5,"Айплюс ұжымына көп алғысымды білдіремін! Ең бастысы қызыма ұнайды, сабақтар жалықтырмайды, қызығушылық тудырады. Нәтиже керемет әрине,👍👍👍өз мектебінде мұғалімдер байқап мақтап жатыр, сіздерге бергеніме еш өкінбеймін, келессі жылы қызым НЗМ түседі деген зор үміттемін.🙏🙏🙏 Шәкірттеріңіздің құрметі мен алғысына бөлене беріңіздер.💐💐💐 Т/б: Байтақ Меруерттің анасы."
Aiplus.kz,5,389,Майнур Artstudio,2022-09-22,5,
Aiplus.kz,5,389,Гулнур Жунусова,2022-09-22,5,
Aiplus.kz,5,389,Dariga Akhmetova,2022-09-19,5,"Ходила в данный образовательный центр на протяжении всего 11 класса и хочу сказать, что это место стало для меня очень родным, а люди с которыми я там познакомилась просто второй семьей! 💞 Спасибо тренерам Aiplus’а за то что помогли подготовиться, сдать ЕНТ и поступить на грант! 🤩 Всем рекомендую!"
Aiplus.kz,5,389,Assel Uglanova,2022-09-08,5,
Aiplus.kz,5,389,Алтынай Жапбасбаева,2022-09-08,4,
Aiplus.kz,5,389,Фатима Ищанова,2022-09-06,5,"В образовательный центр Ай плюс ходим больше года. Все нравится, ребенок подтянулся в учебе, уроки не смотрю, все делает сама, в Ай плюс ходит с удовольствием."
Aiplus.kz,5,389,Жанна Саякова,2022-09-06,5,"Ходим в центр с июня этого года. Впереди еще много работы, но уже заметно, что ребенок подтянулся по учебе. Также заметна работа преподавателей с ребенком, так как у ребенка становится больше уверенности. Большое спасибо ментору Акбаян. Всегда на связи, обязательно уведомляет об успехах ребенка за определенный период. Быстро, оперативно отвечает и решает все вопросы. И самое важное очень хорошо ладит с детьми, мотивируя их на успехи! Учимся дальше и надеемся на достижение цели!"
Aiplus.kz,5,389,MMM M,2022-08-24,5,"Подготовка к ент 8 мес в данном центр.
Результат: Грант в Нархоз. Ребёнок счастлив.
Атмосфера в центре располагающая и приятная. Отдельное спасибо куратору Айжан и преподавателям 🙏"
Aiplus.kz,5,389,Нуржан Уразалинов,2022-08-14,5,
Aiplus.kz,5,389,Adema Ibraeva,2022-08-11,5,
Aiplus.kz,5,389,Казахстан Астана,2022-08-01,3,
Aiplus.kz,5,389,Евгения Коваленко,2022-07-21,5,
Aiplus.kz,5,389,Madina Shaimardinova,2022-07-19,1,"Ужасный центр,заплатила деньги 50400 за индивидуальные уроки математики,пришли на урок,урока нет,учитель не пришел,не предупредив об отмене.прошу вернуть деньги,не возвращают,говорят,ждать от 30 дней.нарушили условия договора и никто не несет ответственности.телефон их шефа не дают"
Aiplus.kz,5,389,Aru Sariyeva,2022-07-08,5,"Любимый айплюс, самые лучшие учителя и менторы. Смогли отлично подготовить к ент, и подарили лучший год в моей жизни. Отдельная благодарность учителям по английскому и по истории."
Aiplus.kz,5,389,Юлия,2022-07-01,5,
Aiplus.kz,5,389,Нургали Сейтов,2022-06-29,5,
Aiplus.kz,5,389,Жанибек Жулдызбай,2022-06-28,5,"Айплюс оқу орталығының барлық қызметкелеріне үлкен ризашылығымды білдіремін! Өте сапалы білім береді, оқыту әдістемесі де әрбіріне ыңғайлы. Ұлымыз бар ынтасымен сабаққа барады. Сабақ үлгерімі нәтижесі бойынша ақпаратты уақтылы жіберіп тұратын ментор Ажарға да алғысымыз шексіз! Жұмыстарыңыз осылай әрдайым арта берсін!!!"
Aiplus.kz,5,389,Даниал Есенгабул,2022-06-28,5,Самый лучший центр в городе! Нисколько не жалею что пришел готовится к ЕНТ именно в этот центр. Отдельная благодарность тренерам по химии/биологии и ментору. Рекомендую
Aiplus.kz,5,389,Асанова Шолпан,2022-06-28,5,Самый лучший центр по подготовке к ент .Ни разу не пожалела .Очень сильные и хорошие учителя историй .С радостью туда ходила .Благодаря айплюсу набрала высокие балы о которых даже и не мечтала .Благодарю весь коллектив Айплюса в этом филиале .
Aiplus.kz,5,389,Кулжабек Турысбек,2022-06-02,5,"здравствуйте, я бы хотел выразить огромную благодарность команде айплюс и их учителям. асия , айсулу, маржан лучшие учителя , особенно маржан😁 которая не только как учитель но и может помочь как друг , в меру строгая и добрая , с ее помощью экзамен и ент для меня приходится лёгким . я очень рад что учусь в этом центре , спасибо большое ❤️"
Aiplus.kz,5,389,Ильмира Насырова,2022-05-30,5,"🔥🔥🔥Хочу поблагодарить всех преподавателей команды Айплюс! А также особую благодарность хочу выразить нашим менторам Аружан и Айжан за Вашу работу и за обратную связь! Очень грамотные, вежливые и коммуникабельный девушки! Всегда держать в курсе об успеваемости ребёнка! Мотивируют детей! Лучший центр для подготовки детей к ЕНТ! Спасибо Вам большое!🙏🤗❤️😘"
Aiplus.kz,5,389,zerkoppp ㅤ,2022-05-27,5,
Aiplus.kz,5,389,Гузаль Убаева,2022-05-26,5,"Нам повезло что мы учились у вас! Спасибо огромное за знание! Все что пропустили в школе , у вас получили! Ждите теперь младшую дочь! Мы к вам обязательна вернёмся! Удачи вам!!!"
Aiplus.kz,5,389,Тая Тажибаева,2022-05-26,5,
Aiplus.kz,5,389,Ануар Нургалиев,2022-05-24,5,"Работу команды Айплюс оцениваю на 100 баллов из 100! Особая благодарность ментору Диане!Мгновенная обратная связь, ответственность, понимание как родителей, так и детей с полуслова!
Надеюсь на дальнейшее плодотворное сотрудничество и конечно же отличный результат наших детей!!!"
Aiplus.kz,5,389,Айгуль Байкенова,2022-05-24,5,
Aiplus.kz,5,389,BOTAGOZ BAIGUNISHEVA,2022-05-24,5,
Aiplus.kz,5,389,Жазира Нурмуханова,2022-05-23,5,"Хотим поблагодарить всю команду Айплюс, преподавателей и ментра Диану! Наш сын ходит в Айплюс с апреля 2021 года, в начале была цель подготовить его к школе, а потом мы решили продолжит обучение, так как в будущем наш ждет РФМШ и НИШ!!!!"
Aiplus.kz,5,389,Бахыт Дауленбаева,2022-05-23,5,"Очень рады,что есть такое учебное заведение! Сын стал получать места в олимпиадах по математике! Огромное спасибо Жанель,за своевременную обратную связь,и внимательность к своим ученикам!"
Aiplus.kz,5,389,Ainur M,2022-05-21,5,"Отличная подготовка к школе. Умеют заинтересовать детей. Ребенок с удовольствием занимается! Постоянно получаем обратную связь, по поводу обучения, прогресса"
Aiplus.kz,5,389,Daniyar Akezhanov,2022-05-21,5,"У моей дочери по математике был очень слабый уровень.
Благодаря образовательному центру «АйПлюс» потенциал моей дочери раскрылся и сейчас она полюбила Математику и в школе получает оценку «5», это очень хороший прогресс для моей дочери, за что я очень благодарен команде АйПлюс!!!

Мои дети - сын и дочь, уже больше полтора года ходит в данный центр, им очень нравится АйПлюс.

В целях мотивации дают Айбаксы 🤩 Это очень сильно мотивирует детей!

Дерзайте, растите, становитесь одним из лучших центров не только в КЗ, но и в СНГ!!!"
Aiplus.kz,5,389,Тогжан Карабаева,2022-05-20,5,
Aiplus.kz,5,389,Айгүл Мыңжасар,2022-05-19,5,
Aiplus.kz,5,389,Aizhan Kalkabayeva,2022-05-17,5,"Здравствуйте, ходим уже 2 года, сыну очень нравится, особенно математика и английский язык. Мотивируют детей учится лучше, решать задачи быстрее . Рекомендую💯"
Aiplus.kz,5,389,Asselya Zhumash,2022-05-16,5,
Aiplus.kz,5,389,гулим крекешбекова,2022-05-16,5,
Aiplus.kz,5,389,Жанна Сексенбаева,2022-05-16,5,Хорошая школа! За учебный год подтянули казахский и русский! Отдельная благодарность ментору Искандеру у которого всегда можно получить поддержку по любому вопросу!
Aiplus.kz,5,389,Galym Uzbekov,2022-05-15,3,"В основном упор на математику. Практически в каждом онлайн тесте встречаются ошибки, хотя их стоимость не дешевая. Причём ошибаются даже в разборе на ютуб канале сами преподаватели. Необходимо доработать тесты."
Aiplus.kz,5,389,Aigera Momynova,2022-05-14,5,"Отличный центр как для улучшения успеваемости, так и для подготовки к поступлению в ниш, рфмш и др школы. Очень понравилось, то что делят группы по успеваемости, ребёнку становится интереснее на занятиях. Преподаватели отзывчивы и приходят на помощь. Отдельная благодарность ментору Искандеру, всегда поможет с решением вопросов. Процветания вашему центру!"
